,Unnamed: 0,right_ascension_angle,declination_angle,ultraviolet_filter,green_filter,red_filter,near_infrared_filter,infrared_filter,run_ID,cam_col,field_ID,spec_obj_ID,redshift,plate,MJD,fiber_ID,class
48967,48967,43.5039775932526,2.14199746319105,20.57383,20.44982,20.55204,20.16897,19.96215,7717.0,4.0,620.0,8.803634969480288e+18,2.013195,7819.0,57280.0,813.0,1
92402,92402,207.467422682682,59.3175605796383,19.44598,17.59408,16.68947,16.25373,15.90481,3225.0,6.0,26.0,1.3038913678098043e+18,0.0756736,1158.0,52668.0,361.0,0
6072,6072,141.728815208256,29.7623693805696,21.12736,20.52232,20.34983,19.99972,19.81881,4508.0,5.0,199.0,1.2774616065348227e+19,1.603154,11346.0,58429.0,566.0,1
42231,42231,188.887899899648,37.8660569308581,18.6802,17.47367,16.81211,16.4083,16.14686,4470.0,5.0,37.0,2.251885909106518e+18,0.1165611,2000.0,53495.0,313.0,0
15519,15519,216.057852976446,53.1556357539279,22.90641,22.9232,22.02177,21.33549,20.552,3705.0,3.0,115.0,7.80364424733762e+18,0.7696075,6931.0,56388.0,116.0,0
52368,52368,144.921982747751,37.9654254228581,22.22889,21.71424,21.57372,21.44629,21.15649,3560.0,5.0,250.0,5.149883860390271e+18,2.236641,4574.0,55621.0,64.0,1
74680,74680,256.589667521551,19.629352662203,20.49301,18.44808,17.41268,16.95585,16.57574,3926.0,5.0,224.0,1.6044118141693071e+18,0.1029722,1425.0,52913.0,16.0,0
82106,82106,98.2161207109545,25.4853887314686,21.91504,18.77564,17.4559,16.89732,16.55621,6581.0,1.0,109.0,3.035451232647932e+18,-8.19064e-05,2696.0,54167.0,91.0,2
10177,10177,221.599101164414,-1.58836296276062,20.75212,20.25672,20.22465,20.20823,19.92983,2334.0,4.0,172.0,4.529650445757733e+18,2.418081,4023.0,55328.0,564.0,1
8348,8348,218.931442414258,33.3743263072642,22.18581,20.20018,18.38764,17.7453,17.35899,4512.0,5.0,133.0,2.072939292107237e+18,0.349569,1841.0,53491.0,573.0,0
75245,75245,210.018864620158,17.1422306055798,17.88689,16.69924,16.20356,15.8746,15.72875,5314.0,1.0,215.0,3.1041847338949934e+18,0.06165732,2757.0,54509.0,286.0,0
66511,66511,191.989388853697,46.0747599738476,24.59141,21.42734,20.09474,19.33127,18.8689,3698.0,1.0,202.0,7.505316780744923e+18,0.5033047,6666.0,56371.0,247.0,0
3779,3779,63.8762307648457,16.6626806968296,21.32554,19.36508,18.21647,17.7312,17.40848,6003.0,5.0,137.0,3.017575647045249e+18,-0.0001047165,2680.0,54141.0,596.0,2
52770,52770,48.0166392835647,1.12361833941914,22.32407,21.65275,21.23033,21.27789,21.0228,4849.0,6.0,775.0,1.7047609422035292e+18,0.9583512,1514.0,52931.0,540.0,1
53855,53855,7.77188267393353,4.44319288458329,25.75105,22.81174,21.63892,20.44423,19.79423,7718.0,2.0,40.0,9.848512416257956e+18,0.5990041,8747.0,57401.0,967.0,0
27248,27248,154.717284935808,59.9961202703047,22.36603,20.2004,18.63466,18.01332,17.5682,2074.0,6.0,208.0,7.979497392482572e+18,0.297525,7087.0,56637.0,890.0,0
36751,36751,150.252048438358,29.2409855875999,23.38751,21.78675,20.33452,19.50328,18.85403,4576.0,2.0,249.0,6.530246228189665e+18,0.4951354,5800.0,56279.0,97.0,0
23813,23813,44.9674689752383,37.8507828093658,21.72451,19.89295,19.26953,19.06199,18.99032,5934.0,5.0,194.0,2.750681293040675e+18,-5.086972e-05,2443.0,54082.0,392.0,2
15949,15949,134.194964932013,18.7225433931422,23.41671,22.14531,20.73795,19.91869,19.40764,5061.0,1.0,134.0,5.826595064860924e+18,0.4802172,5175.0,55955.0,229.0,0
38911,38911,251.855596546044,24.5486245603858,26.32487,22.22704,20.56782,19.28759,19.07066,3926.0,6.0,180.0,4.713291708552731e+18,0.6051958,4186.0,55691.0,999.0,0
10167,10167,191.168491820986,29.5695712568129,20.16175,18.26523,17.26067,16.78589,16.45453,4649.0,3.0,62.0,2.520976540473256e+18,0.1354813,2239.0,53726.0,315.0,0
50562,50562,216.878590944725,40.1313439394846,23.68075,22.20944,21.71228,21.38419,20.32055,3813.0,3.0,386.0,1.2105919482603788e+19,1.199413,10752.0,58488.0,886.0,0
64450,64450,127.5907109618,28.3654236926147,23.50859,22.35239,20.40556,19.52019,18.9422,3560.0,4.0,134.0,5.016129643885124e+18,0.4944079,4455.0,55539.0,893.0,0
48424,48424,240.762817859039,15.2102476693844,17.981,16.69556,16.04952,15.6913,15.41338,4670.0,1.0,289.0,2.8385644404655e+18,0.03453047,2521.0,54538.0,621.0,0
36003,36003,218.703941628046,12.5773910190807,22.26051,22.04319,20.30202,19.00211,19.11868,3971.0,4.0,133.0,1.9254189167382636e+18,0.6745666,1710.0,53504.0,473.0,0
93779,93779,191.403053083871,46.248359967161,19.69695,18.81163,18.50568,18.37627,18.35703,3698.0,1.0,199.0,7.470555995493914e+18,0.0003892152,6635.0,56370.0,764.0,2
37284,37284,127.185932871883,23.0003410640692,24.23956,22.78358,20.89701,19.71734,19.31006,4517.0,5.0,109.0,5.029507407816186e+18,0.6714952,4467.0,55894.0,409.0,0
16990,16990,25.8265445689932,1.02758013360339,21.94815,20.65635,20.15021,20.04428,19.72819,4263.0,6.0,288.0,8.830628248478307e+18,2.637766,7843.0,56902.0,710.0,1
67557,67557,15.8229564669374,-4.22814403933885,24.92319,22.11092,20.65307,19.69422,19.29622,7865.0,5.0,20.0,7.929956970924365e+18,0.5137254,7043.0,56576.0,887.0,0
34194,34194,49.313728791796,0.94815159113686,21.30845,19.0719,17.88141,17.38286,17.10253,3438.0,6.0,129.0,1.7058505582434324e+18,0.0004516598,1515.0,52932.0,408.0,2
83293,83293,121.111287455005,28.2765267088817,23.33424,21.1899,19.49774,18.77371,18.39017,2830.0,1.0,71.0,5.019487827223927e+18,0.4243792,4458.0,55536.0,822.0,0
8251,8251,129.967456944192,11.949067937788,20.32301,18.68334,17.81043,17.43165,17.13101,5935.0,4.0,91.0,2.7337625531538734e+18,0.1084047,2428.0,53801.0,282.0,0
46420,46420,246.760338021994,55.4254811906631,19.7702,17.88667,16.80468,16.3733,16.01328,5362.0,2.0,113.0,7.642776900772059e+18,0.131968,6788.0,56428.0,612.0,0
2639,2639,254.033814592051,42.7628553251555,25.92483,21.54956,21.57378,21.0568,20.57673,2207.0,6.0,83.0,9.60754813117375e+18,3.045817,8533.0,58017.0,888.0,1
61811,61811,254.853905147149,40.5735681303997,20.08201,18.55698,17.58279,17.15136,16.82706,6161.0,4.0,55.0,7.128169965798298e+17,0.1445981,633.0,52079.0,445.0,0
392,392,134.148710618396,31.5668627122509,22.16146,22.99171,22.16154,20.77608,19.97378,3606.0,2.0,68.0,1.200905498129258e+19,0.8185251,10666.0,58440.0,751.0,0
88780,88780,60.3522862437314,-5.58200141153814,19.67198,18.11237,17.45795,17.17818,17.09044,1729.0,4.0,483.0,8.166406122212973e+18,4.151135e-05,7253.0,56598.0,924.0,2
4446,4446,322.274435580746,0.888131142695334,22.76601,22.32952,21.72029,21.36999,20.58024,4187.0,6.0,98.0,1.0388814638079e+19,0.7731757,9227.0,57932.0,495.0,1
22195,22195,134.029059379339,53.6598650734541,21.72638,21.31146,21.0532,21.00799,20.65655,1331.0,4.0,204.0,8.192062958937069e+18,7.868713e-05,7276.0,57061.0,55.0,2
67612,67612,252.596657818968,50.9201210706064,22.13028,20.99187,19.14595,18.47053,18.03768,5362.0,4.0,151.0,7.105593452910631e+18,0.3673294,6311.0,56447.0,142.0,0
94523,94523,248.225043317044,36.2071397594752,22.0241,21.14648,21.34382,20.98575,20.65413,3187.0,5.0,149.0,1.2076507541712165e+19,2.207596,10726.0,58199.0,382.0,1
30099,30099,262.354470655112,35.724389041786,25.4007,22.37344,20.55461,19.6462,19.15312,5327.0,4.0,65.0,5.623889647296076e+18,0.4403537,4995.0,55739.0,71.0,0
98999,98999,28.8928822305584,-1.89447658045588,23.03921,22.2931,20.75355,19.78217,19.16413,7778.0,4.0,510.0,4.896714988956441e+18,0.5510266,4349.0,55803.0,641.0,0
82180,82180,205.145813688871,5.11555461612261,17.20089,15.93467,15.34193,14.99071,14.76271,2247.0,5.0,296.0,9.605655585693632e+17,0.07561466,853.0,52374.0,629.0,0
86828,86828,359.040994975052,12.9401919833892,22.09235,21.0248,20.8666,20.53693,20.18202,7787.0,5.0,195.0,6.925610818093734e+18,2.144039,6151.0,56265.0,729.0,1
27245,27245,213.992879436919,23.5122760293234,18.90462,17.37055,16.59151,16.20968,15.93092,4670.0,1.0,112.0,2.395974714020358e+18,0.07185507,2128.0,53800.0,217.0,0
18601,18601,16.7593328342628,0.928313162826775,20.37605,20.2219,19.86114,19.95415,20.14953,4263.0,6.0,227.0,1.2183672278000865e+18,1.365839,1082.0,52523.0,522.0,1
7156,7156,220.753999479113,24.7120468125266,24.37047,20.43417,18.71693,18.04527,17.76085,4649.0,3.0,240.0,2.408320581641464e+18,0.3963053,2139.0,53878.0,75.0,0
73106,73106,176.935430481713,59.2376253862623,19.33998,19.21416,19.28663,19.07612,19.12583,2989.0,2.0,14.0,1.0730436745662566e+18,1.6774,953.0,52411.0,222.0,1
57178,57178,27.1125896158557,-0.370481328654899,23.0756,23.06197,22.6064,21.53214,20.81297,4263.0,3.0,297.0,1.0558830199268729e+19,1.003601,9378.0,58071.0,512.0,0
49675,49675,245.334169185353,51.2559145478762,23.32411,20.83145,19.11902,18.46578,18.07779,1412.0,5.0,389.0,7.1079117733959e+18,0.3886333,6313.0,56460.0,384.0,0
78378,78378,192.173570482499,43.0546549657557,22.08573,22.56037,22.02457,21.98904,22.3755,3893.0,5.0,210.0,9.429447580100876e+18,0.8955183,8375.0,57520.0,130.0,0
29246,29246,252.389355370395,37.950541200059,21.40911,21.09726,20.76281,20.71549,20.67859,2335.0,1.0,49.0,1.2069755991417444e+19,1.190646,10720.0,58250.0,396.0,1
95636,95636,174.371107403159,33.2947868147881,20.19509,18.59772,17.77364,17.29451,17.01253,4576.0,1.0,389.0,2.362177919901526e+18,0.1294359,2098.0,53460.0,145.0,0
72076,72076,354.587734352663,-0.778485643996543,21.84767,21.1439,21.00212,20.97281,20.73792,4263.0,2.0,79.0,1.0310068986499586e+19,2.300341,9157.0,57742.0,740.0,1
43676,43676,47.6176736976219,1.21522569376602,22.53208,19.55501,18.47491,17.94238,17.68087,4849.0,6.0,773.0,1.761033673441831e+18,0.203687,1564.0,52991.0,459.0,0
44971,44971,188.001740894225,34.1585473215769,20.95517,19.21746,17.85115,17.273,16.8742,4576.0,2.0,465.0,2.2687084424473088e+18,0.2278578,2015.0,53819.0,73.0,0
38248,38248,38.9683164175771,28.7038858970665,24.53849,21.10489,19.26739,18.12418,17.46064,5934.0,5.0,125.0,2.7518049939242614e+18,2.403318e-05,2444.0,54082.0,384.0,2
12526,12526,192.549644250893,14.1319110684178,21.25025,20.77611,20.65251,20.57525,20.35915,3970.0,2.0,71.0,6.091387977300466e+18,1.527138,5410.0,56016.0,980.0,1
17508,17508,198.642575178781,50.2986920330269,21.82877,21.4405,21.01505,20.64944,20.36919,2964.0,6.0,380.0,8.368998845741554e+18,1.935922,7433.0,57166.0,672.0,1
35894,35894,216.604169066405,14.8554515026288,22.99181,21.81724,20.99415,20.34702,20.06709,5322.0,3.0,47.0,6.148559283443489e+18,1.853467,5461.0,56018.0,72.0,1
65542,65542,221.168393511161,53.4436698163004,24.32974,23.09126,21.55004,20.32198,19.65461,3225.0,1.0,88.0,9.45774434179379e+18,0.6991384,8400.0,57837.0,673.0,0
22729,22729,136.748093074059,12.7834210950855,19.32374,18.98288,18.93243,18.80024,18.61543,5972.0,6.0,144.0,5.965094772578474e+18,2.228995,5298.0,55979.0,280.0,1
36993,36993,140.780244687118,14.2715748281553,19.38435,18.32219,17.76858,17.46501,17.29606,5935.0,3.0,163.0,2.7472425659956204e+18,0.1591167,2440.0,53818.0,170.0,0
7984,7984,38.726704745888,28.9421116145303,18.43038,17.26131,16.72547,16.4376,16.28018,5934.0,6.0,126.0,2.7495405494416445e+18,-0.0005451709,2442.0,54065.0,338.0,2
41032,41032,142.857603892758,14.757071716758,23.64962,22.03111,20.31378,19.43981,19.01292,5935.0,3.0,176.0,5.978558567405607e+18,0.4758165,5310.0,55983.0,109.0,0
48093,48093,29.0409955923969,11.2387127864299,22.39857,21.81611,21.53934,21.36483,21.20096,7773.0,3.0,500.0,5.242292868375401e+18,2.0496,4656.0,55828.0,374.0,1
830,830,8.97931526295832,1.55122897597499,21.89614,22.08183,21.64033,21.40055,21.6133,7712.0,1.0,389.0,8.843963127328691e+18,1.376425,7855.0,57011.0,70.0,1
97244,97244,242.922408602077,24.5356794591876,19.77468,18.19442,17.28926,16.76077,16.44063,3919.0,1.0,264.0,1.86450075036578e+18,0.09062777,1656.0,53533.0,38.0,0
13671,13671,36.9653316735584,-0.744234042115703,23.33546,22.71525,22.20321,21.84973,21.83112,4263.0,2.0,362.0,8.257409951838e+18,0.3641759,7334.0,56656.0,218.0,0
37970,37970,55.5260636194699,0.796317898066441,20.97989,19.91154,19.44556,19.26589,19.0912,4849.0,5.0,825.0,3.55349191899648e+18,-1.017223e-05,3156.0,54792.0,552.0,2
26976,26976,126.178865330453,9.7149087663452,24.6839,22.78019,20.85534,19.81853,19.33038,5972.0,5.0,72.0,6.186961649142094e+18,0.554507,5495.0,55896.0,515.0,0
44267,44267,240.764823719679,36.286996568197,22.00988,21.54974,21.27072,21.32313,21.29796,3964.0,4.0,185.0,1.2090063146565523e+19,1.49147,10738.0,58251.0,545.0,1
32150,32150,63.7323472585464,16.6956193988853,22.62849,20.68649,19.50571,19.04445,18.69545,6003.0,5.0,136.0,3.0378267270667566e+18,4.435632e-05,2698.0,54140.0,541.0,2
47550,47550,251.066528545381,31.6236738499652,19.93901,18.51568,17.95237,17.75407,17.62215,3705.0,2.0,336.0,3.918252705960796e+18,-1.933153e-05,3480.0,54999.0,440.0,2
74874,74874,212.763812131144,16.5094977644466,17.80606,17.34863,17.36756,17.43159,17.55149,5326.0,6.0,84.0,3.0907195600813686e+18,-8.619818e-05,2745.0,54231.0,452.0,2
65435,65435,133.870586402733,33.1055969314527,24.63467,22.12496,21.32594,20.46532,21.2567,3606.0,5.0,72.0,1.1527155522731268e+19,1.003262,10238.0,58155.0,699.0,1
97147,97147,221.451032034708,46.5418978858398,24.65794,23.21257,21.30809,20.21995,19.52751,3838.0,4.0,136.0,9.557910944656677e+18,0.0,8489.0,57483.0,533.0,0
99193,99193,132.990788836359,10.9472488611564,20.19277,19.11173,18.59565,18.42117,18.30499,6004.0,3.0,114.0,3.0074205576511887e+18,-0.000274123,2671.0,54141.0,516.0,2
21646,21646,203.365186002058,14.2982908463937,19.92911,17.8751,16.72781,16.24732,15.88261,3971.0,4.0,33.0,6.120511291524405e+18,0.1405389,5436.0,56015.0,434.0,0
35082,35082,186.33983663663,59.8737218774963,22.73011,21.63797,20.07529,19.31196,18.83399,2989.0,3.0,46.0,7.845449054737946e+18,0.4758229,6968.0,56443.0,649.0,0
4759,4759,346.685331164385,32.8735524393124,23.96722,22.90394,22.01126,20.81828,19.85028,8157.0,2.0,44.0,1.3100995922124624e+19,-0.0001933865,11636.0,58462.0,89.0,2
16671,16671,169.192911829345,-2.09738798994406,22.2262,21.65823,20.26383,19.4793,18.85751,1140.0,4.0,109.0,4.2649416456053934e+18,0.5649638,3788.0,55246.0,119.0,0
6296,6296,195.387974435885,21.1858911775176,21.74621,21.04801,19.74955,18.88385,18.5279,5183.0,1.0,414.0,6.597949477394602e+18,0.4996462,5860.0,56046.0,640.0,0
41183,41183,344.142810497786,0.124123109663886,23.82476,23.47273,22.21787,21.57796,21.45689,4192.0,4.0,250.0,1.0375341768153782e+19,0.7733325,9215.0,57682.0,633.0,0
41224,41224,350.10848221573,3.09401036401898,20.46705,20.28773,19.73002,19.70405,19.63457,7712.0,5.0,263.0,4.82585723188205e+18,1.330153,4286.0,55499.0,910.0,1
40879,40879,149.751210460986,16.2222406820546,22.11367,20.02339,18.47584,17.92019,17.50528,5935.0,3.0,222.0,5.996607325972224e+18,0.2816984,5326.0,56002.0,234.0,0
49176,49176,122.511966489052,29.4499507547536,19.59844,18.26746,17.31771,16.89243,16.53583,2830.0,1.0,82.0,1.0472183489259377e+18,0.1874254,930.0,52618.0,478.0,0
15518,15518,209.969443762004,56.9481086311641,18.54779,17.6599,17.33111,17.23499,17.19414,3225.0,2.0,39.0,7.657460329795049e+18,-9.604587e-05,6801.0,56487.0,782.0,2
45783,45783,146.65360239237,32.6637657292251,17.46186,17.33883,17.04419,17.02865,17.04826,3900.0,2.0,164.0,6.529232754118515e+18,3.188082,5799.0,56325.0,506.0,1
87390,87390,168.931131992001,41.1430053352352,20.71243,20.58555,20.26614,20.1313,20.27486,3840.0,3.0,95.0,9.420461544918243e+18,1.462764,8367.0,57429.0,207.0,1
78315,78315,196.742144887049,6.09943900632766,24.41778,21.82321,20.19211,19.26257,18.69072,3841.0,1.0,212.0,5.447179436125608e+18,0.5062646,4838.0,55686.0,275.0,0
7574,7574,217.863292164301,25.5202054240194,21.03379,18.84258,17.66296,17.21647,16.78506,4649.0,3.0,222.0,2.403933529391e+18,0.173883,2135.0,53827.0,499.0,0
78229,78229,181.273360228039,10.8520122688235,20.14083,19.22867,18.96636,18.85778,18.823,5973.0,6.0,155.0,6.069880979836918e+18,0.0002137013,5391.0,56000.0,562.0,2
15871,15871,229.041738821882,47.9243064703266,20.65688,20.29532,20.16766,19.78043,19.55257,3705.0,2.0,180.0,1.49866985431449e+18,1.582906,1331.0,52766.0,353.0,1
92739,92739,5.03797726183187,0.0969190482822471,22.35657,20.48619,19.15699,18.69582,18.22718,4263.0,4.0,149.0,7.736571054784778e+17,0.2101801,687.0,52518.0,596.0,0
10577,10577,201.605463749023,66.4480780320028,17.57564,16.60007,16.29347,16.19984,16.18524,1412.0,3.0,213.0,2.752875651609422e+18,-0.0002452269,2445.0,54573.0,183.0,2
80765,80765,182.102176888815,41.401357101632,17.71035,16.65324,16.35715,16.20895,16.12899,3840.0,1.0,160.0,1.6303157618367795e+18,0.003467691,1448.0,53120.0,46.0,0
90758,90758,137.437103595867,53.6419987836406,21.61871,20.5117,20.18553,19.93907,19.60048,2074.0,6.0,132.0,8.191000831241507e+18,2.377994,7275.0,57093.0,287.0,1
30358,30358,244.542096504921,29.1539814469671,26.23343,21.94746,20.43812,19.2401,18.99032,3926.0,4.0,127.0,5.637549979273026e+18,0.583558,5007.0,55710.0,615.0,0
36928,36928,356.463449107249,-2.9571804508837,24.983,19.99287,18.17337,17.51753,17.10168,7778.0,2.0,293.0,4.904489361234744e+18,0.3156025,4356.0,55829.0,252.0,0
37995,37995,235.168543687838,57.4902043079507,25.00013,22.71869,21.37987,20.35859,19.62324,1412.0,4.0,332.0,9.48592812987491e+18,0.7391437,8425.0,58226.0,805.0,0
94153,94153,230.47347756077,37.3066829522448,21.09482,19.02775,17.7288,17.25276,16.87894,3723.0,3.0,45.0,1.5763918691919729e+18,0.1989062,1400.0,53470.0,480.0,0
71720,71720,132.525411214098,0.963247032819044,22.53002,20.69507,19.53878,19.06294,18.69206,1239.0,6.0,81.0,1.4108679095413135e+19,0.1685888,12531.0,58932.0,99.0,0
90878,90878,197.632191714754,30.2771342454303,25.09036,21.19472,19.35017,18.72673,18.4355,4649.0,6.0,99.0,7.303761180937705e+18,0.371681,6487.0,56362.0,176.0,0
40425,40425,225.91285168677,53.5859257665782,25.67888,22.84917,21.13791,19.92619,19.26786,3225.0,5.0,103.0,9.453271528492e+18,0.6487697,8396.0,57837.0,785.0,0
93389,93389,331.860470071872,12.7525409142003,23.9761,20.44833,19.77562,19.07637,18.72535,2507.0,4.0,100.0,5.701742219465349e+18,0.160784,5064.0,55864.0,673.0,0
92951,92951,222.670887414614,14.2557514565777,21.42057,20.66254,20.54651,20.36475,20.20669,5322.0,4.0,87.0,6.166647899189172e+18,-0.0006217941,5477.0,56030.0,342.0,2
76976,76976,319.21813508241,9.00616673443355,21.17579,19.24318,17.98087,17.34149,16.90895,7773.0,4.0,42.0,4.59610547895064e+18,-1.041121e-05,4082.0,55367.0,662.0,2
9717,9717,175.792680740039,54.2009585509692,18.16728,16.30499,15.45869,15.08627,14.77859,2821.0,2.0,167.0,1.1439946159892992e+18,0.07570093,1016.0,52759.0,292.0,0
94573,94573,317.789574574609,1.28441843223033,21.41142,21.75961,21.53257,21.51763,21.28777,7717.0,3.0,47.0,1.0313319141428451e+19,1.120633,9160.0,57656.0,276.0,1
61220,61220,28.4664809701382,-4.47366510245081,19.44233,17.35152,16.38066,15.95134,15.67831,7881.0,4.0,211.0,7.940002933168691e+18,0.08297937,7052.0,56539.0,570.0,0
44849,44849,173.163860126236,49.355035796865,23.54343,23.23889,21.2045,20.20614,19.45852,2964.0,3.0,270.0,8.331739419796329e+18,0.5830193,7400.0,57134.0,291.0,0
36657,36657,219.43165641041,18.847092251512,23.79344,23.43595,20.73312,19.45395,18.91904,5183.0,3.0,565.0,6.641731755400518e+18,0.6670099,5899.0,56038.0,175.0,0
18464,18464,168.391966106408,-1.99631738075218,23.3112,20.71673,19.00056,18.36402,18.00482,1140.0,4.0,103.0,4.265111795029793e+18,0.3593824,3788.0,55246.0,738.0,0
92432,92432,244.338765322027,11.515157129655,24.02832,22.01232,20.20454,19.23182,18.69296,5317.0,6.0,138.0,5.858331369810449e+18,0.5668385,5203.0,56034.0,997.0,0
81186,81186,319.254558501237,-7.6638648169352,19.57613,18.56606,18.24017,18.10308,18.01635,1737.0,2.0,81.0,2.6121747233578947e+18,-0.0006165623,2320.0,54653.0,316.0,2
40755,40755,189.916255226237,46.6735102134816,21.79966,21.31577,20.20796,19.49112,19.12888,3699.0,2.0,44.0,7.50638165844429e+18,0.5046096,6667.0,56412.0,25.0,0
21834,21834,236.705552285157,40.1523881110345,18.79944,17.93799,17.61794,17.45116,17.40407,3964.0,6.0,152.0,1.8916795722194227e+18,0.0296483,1680.0,53171.0,610.0,0
16685,16685,140.490901705529,14.1454320994809,22.36367,22.22019,20.09022,19.18714,18.83077,5935.0,3.0,161.0,5.976440633015163e+18,0.508059,5308.0,55976.0,596.0,0
21055,21055,130.768108813449,45.5018795754027,22.67143,22.67358,21.1433,20.25901,19.50461,2243.0,4.0,105.0,8.249602045881112e+18,0.6123767,7327.0,56715.0,485.0,0
28404,28404,143.224429327712,18.6474699853398,25.45581,24.59071,23.25051,21.53289,20.36085,5138.0,2.0,21.0,1.075597757740144e+19,-0.000146543,9553.0,57801.0,930.0,2
86530,86530,31.2086373350053,-0.947027083589592,18.77972,17.67452,17.23053,16.9653,16.79801,4874.0,1.0,629.0,4.549221417589412e+17,0.04127384,404.0,51812.0,213.0,0
74541,74541,222.89771889202,62.7180237232232,18.2032,16.31168,15.41663,15.00418,14.67424,1412.0,4.0,278.0,3.318029025661708e+18,0.07604735,2947.0,54533.0,7.0,0
29966,29966,130.095717531256,50.1447892132481,24.74504,23.56324,21.55462,20.40825,19.9373,1345.0,2.0,151.0,4.1624919016464937e+18,0.5543492,3697.0,55290.0,145.0,0
86790,86790,213.866509306461,52.9314094331801,23.05136,22.30472,21.82021,21.56158,21.38981,3705.0,1.0,108.0,7.914164683384576e+18,1.236445,7029.0,56455.0,779.0,1
